date,WindV,WindD,relH,AirT,rad
81019861830,0.8,272.000028,93,-3.3,0
81019861930,0.8,10.000035,94,-3.6,0
81019862030,1.7,10.000004,93,-3.6,0
81019862130,2.6,14.000001,94,-4.1,0
81019862230,2.4,12,94,-5,0
81019862330,2,272,92,-6.2,0
91019860030,2.1,281.000003,92,-6.3,0
91019860130,2.3,280.000004,91,-5.7,0
91019860230,1.8,8.999999,90,-5,0
91019860330,1.8,1.999998,91,-4.9,0
91019860430,2.100001,4.00001,89,-3.4,0
91019860530,3.8,7.000008,88,-1.5,0
91019860630,3.1,0.999991,94,-0.1,33.333
91019860730,2.7,6.000003,97,0.6,186.111
91019860830,3.199999,19.999995,96,1.6,358.333
91019860930,3.5,23.999997,96,2.7,497.222
91019861030,3.7,37.000009,96,2.7,591.667
91019861130,2,18.000001,99,4.6,627.778
91019861230,1.3,279.000007,98,5.2,616.667
91019861330,1,319.000017,94,7.2,555.556
91019861430,1.9,345.000005,96,2.8,452.778
91019861530,1.6,322.000006,90,2.5,300
91019861630,2.7,309,92,0.3,116.667
91019861730,3,285.999999,93,-0.3,2.778
91019861830,3.3,271.000001,93,0.9,0
91019861930,3.5,280.000006,92,0.5,0
91019862030,3.8,275.999998,90,1.6,0
91019862130,3.3,271.000001,94,1.3,0
91019862230,2.3,2.000004,93,0.4,0
91019862330,1.9,5.999996,94,0.5,0
101019860030,4.1,26.999998,93,1.2,0
101019860130,1.8,42.999992,94,-1.1,0
101019860230,1.3,202.000018,93,0.3,0
101019860330,2.5,223.999993,92,0.3,0
101019860430,4.1,222.999999,91,0.4,0
101019860530,4.8,226.000001,92,0.2,0
101019860630,5.2,241.999999,93,2.4,30.556
101019860730,4.9,256.000003,94,4.4,175
101019860830,3.6,256.999996,98,3.8,352.778
101019860930,4.3,254.999998,98,3,494.444
101019861030,5.3,252.000002,96,2.9,591.667
101019861130,5,231.000001,96,2.4,636.111
101019861230,4.9,232.000004,95,4.2,630.556
101019861330,5.5,242.999998,95,2.6,563.889
101019861430,5.3,255,94,3.1,450
101019861530,6.2,258.000004,92,2.6,297.222
101019861630,6.2,270,92,2.3,133.333
101019861730,5.2,352.000001,94,1.7,8.333
101019861830,2.6,350.999993,94,1.3,0
101019861930,1.2,23.999992,94,2.1,0
101019862030,0.8,73.999985,94,1.6,0
101019862130,4,226.000003,93,-0.2,0
101019862230,3.1,84.999997,93,-0.9,0
101019862330,3,185.999992,93,-1.1,0
111019860030,3.9,197.999998,93,-0.9,0
111019860130,3,202.99999,93,-1.7,0
111019860230,2.7,106,92,-1,0
111019860330,3.1,93.999998,92,-1,0
111019860430,3.4,132.99999,91,-0.7,0
111019860530,4,125.000004,91,-0.3,0
111019860630,2.4,45,43,1.6,27.778
111019860730,3.6,103.000004,95,2.7,169.444
111019860830,3,94.999996,97,2.9,327.778
111019860930,3.4,182.999996,97,3,466.667
111019861030,4,189.000003,96,2.9,566.667
111019861130,3.5,184.999999,97,3.3,594.444
111019861230,2.9,347.999998,96,3.9,552.778
111019861330,2.4,225,79,3.3,502.778
111019861430,3.4,352.999996,95,2.5,402.778
111019861530,4.8,243.000003,92,2.1,261.111
111019861630,5.1,345.999996,92,1.3,100
111019861730,4.9,335.999996,93,0.9,2.778
111019861830,2.4,225,93,0.8,0
111019861930,4,92,93,1.2,0
111019862030,3.9,196.000003,93,1.2,0
111019862130,4.8,212.999995,93,0.5,0
111019862230,4,178.999995,93,-0.1,0
111019862330,3.799999,112.999999,93,-0.3,0
121019860030,4.5,104.000005,93,0,0
121019860130,3.8,99,93,-0.7,0
121019860230,3.4,98.000009,92,-0.1,0
121019860330,3.6,95.000005,92,0,0
121019860430,3.5,113.000001,92,0.1,0
121019860530,3.7,159.999995,92,0.3,0
121019860630,6.699999,225,20,1.8,25
121019860730,3.4,127.999995,94,3.6,166.667
121019860830,2.8,119.000003,96,4,333.333
121019860930,3,101.999998,97,4.1,469.444
121019861030,3.4,185.000008,95,4.1,561.111
121019861130,3.1,196.999994,97,4.2,600
121019861230,2.8,261.999995,96,4.6,566.667
121019861330,6.699999,225,100,0,519.444
121019861430,3.3,270,94,3,413.889
121019861530,5.1,251.999996,92,2.5,266.667
121019861630,5.3,356.000003,92,1.7,97.222
121019861730,5.2,345,93,1.3,2.778
121019861830,9.3,225,46,1.1,0
121019861930,4.4,92.999997,93,1.6,0
121019862030,4.3,195.000002,93,1.5,0
121019862130,5,97.000003,93,0.9,0
121019862230,4.3,175.999997,93,0.5,0
121019862330,4.1,135,93,0.3,0
131019860030,4.7,127.999997,93,0.8,0
131019860130,4.3,123.999991,93,0.2,0
131019860230,3.9,98,92,0.4,0
131019860330,4,116.000006,92,1,0
131019860430,3.6,123.999996,92,0.6,0
131019860530,3.6,78,92,0.7,0
131019860630,12.299999,225,48,1.2,22.222
131019860730,3.3,157.999998,94,3.9,163.889
131019860830,2.6,148.000001,95,4.6,330.556
131019860930,2.600001,124.000004,96,5.1,463.889
131019861030,2.6,97.999999,95,5.1,555.556
131019861130,2.6,206.999994,96,5.2,597.222
131019861230,2.4,249.000002,96,5.3,569.444
131019861330,12.299999,225,47,1.9,522.222
131019861430,2.9,358.999999,94,3.4,413.889
131019861530,9.1,247.000001,93,2.2,255.556
131019861630,9.5,247.999999,92,2.3,72.222
131019861730,9.6,245.000002,92,2.3,0
131019861830,10.1,243.999998,93,2.4,0
131019861930,10.3,244,93,2.4,0
131019862030,10.1,243.000001,94,1.5,0
131019862130,10.3,244,91,2,0
131019862230,9.1,248,94,1.6,0
131019862330,8.7,245,93,1.5,0
141019860030,7.7,246.999997,93,1.7,0
141019860130,7.9,241.000001,93,1.5,0
141019860230,7,248.999997,92,1.8,0
141019860330,5.5,358.000003,93,2.4,0
141019860430,2.9,342.000006,94,1.7,0
141019860530,1.4,15.000015,93,1.5,0
141019860630,1.800001,54.999995,91,4.2,11.111
141019860730,1.3,90,92,6.5,161.111
141019860830,1.4,167.000018,93,7.3,344.444
141019860930,1.799999,118.999998,98,5.8,472.222
141019861030,1.6,187.000001,95,6.3,536.111
141019861130,2.3,221.000005,97,4.8,580.556
141019861230,2.4,230.00001,96,4.6,544.444
141019861330,2.5,245.999995,96,4.7,533.333
141019861430,3,253.000001,94,3.8,422.222
141019861530,2.8,250.000005,92,3.3,272.222
141019861630,2.8,240.999997,93,2,100
141019861730,3.2,253.000007,91,1.8,0
141019861830,3.2,265.000007,93,1.5,0
141019861930,2.7,345.00001,92,2.4,0
141019862030,2.2,313.999984,90,2.9,0
141019862130,1.1,7.999978,93,1.7,0
141019862230,1.3,6.000002,91,1.8,0
141019862330,1.6,10,92,1.8,0
151019860030,3.1,15,93,2.7,0
151019860130,3.8,25.999998,92,2.9,0
151019860230,4.1,25.000001,92,2.4,0
151019860330,5.4,27.000004,91,2.8,0
151019860430,5.1,19.000003,93,2.1,0
151019860530,5.7,32.999997,93,2.1,0
151019860630,5.3,31.999999,91,2.7,19.444
151019860730,4.3,35.000002,96,3.4,155.556
151019860830,3.1,54.999996,96,4.7,311.111
151019860930,1.9,86.00001,90,8.4,438.889
151019861030,1.2,148.999993,93,7.5,538.889
151019861130,1.2,221.000021,94,9.1,600
151019861230,1,231.000019,94,8.4,577.778
151019861330,1.8,243.999998,98,4.7,516.667
151019861430,1.8,259.999991,94,3.9,413.889
151019861530,2.5,340.000011,92,3.1,266.667
151019861630,2.9,310.999994,91,2.2,91.667
151019861730,2.2,270.999992,92,1.4,0
151019861830,2.7,5.00001,91,1.3,0
151019861930,2.3,4.000003,93,0.8,0
151019862030,2.7,3.99999,94,1,0
151019862130,3,5.999992,93,0.9,0
151019862230,3,7,93,0.7,0
151019862330,3.4,6.000005,93,0.2,0
161019860030,3.4,8.999998,94,-0.4,0
161019860130,2.5,13.000009,92,-0.2,0
161019860230,2.6,270.999994,93,-1.5,0
161019860330,1.7,1.999996,89,-0.5,0
161019860430,2.4,9.000007,93,0.1,0
161019860530,2.7,7.999992,93,-0.1,0
161019860630,3.9,37.000009,93,1.8,13.889
161019860730,4.3,53.999995,95,2.1,150
161019860830,2.7,57.000012,93,4.5,311.111
161019860930,1.7,77.999996,93,6,444.444
161019861030,0.8,100.000035,94,7.5,550
161019861130,1.1,232.999978,94,7.3,591.667
161019861230,0.9,227.999964,95,6.8,575
161019861330,0.5,359.000024,94,6.9,505.556
161019861430,0.8,283.000012,93,5,386.111
161019861530,1.2,324.999977,92,4.1,247.222
161019861630,0.9,339,92,0.6,83.333
161019861730,1.2,271.000006,91,-0.9,0
161019861830,2.5,6.999993,91,-0.8,0
161019861930,2.3,5.999989,93,-0.7,0
161019862030,2.2,12.999993,89,1.2,0
161019862130,4.5,30.999995,92,1.1,0
161019862230,3,44.000004,93,0.4,0
161019862330,2.8,40.999993,92,0.7,0
171019860030,2.600001,45,93,0,0
171019860130,2.3,34.000012,91,0.3,0
171019860230,2.9,19.99999,92,0.3,0
171019860330,4.2,25.000002,91,0.6,0
171019860430,4.2,17.999997,93,0.1,0
171019860530,3.5,14.000006,91,0.4,0
171019860630,3.2,11.999994,93,1.2,16.667
171019860730,2.8,13.000002,97,2,150
171019860830,3.1,16.000005,94,3.5,313.889
171019860930,1.4,18.999984,91,5.4,444.444
171019861030,1.1,7.999978,98,4.9,536.111
171019861130,1,266.000027,95,5.1,580.556
171019861230,2,230.999997,97,3.4,572.222
171019861330,2.3,257.999995,97,3.2,508.333
171019861430,2.4,263.000011,93,3.4,400
171019861530,2.4,354.999994,94,2.1,252.778
171019861630,2.2,339.000012,93,0.4,83.333
171019861730,1.9,306.000006,92,-0.1,0
171019861830,2.1,279.999997,92,-0.3,0
171019861930,3,278.999993,93,-0.3,0
171019862030,2.6,277.999999,93,-0.5,0
171019862130,1.3,0,94,-1.2,0
171019862230,1.1,291.000021,94,-1.8,0
171019862330,2.300001,258.999995,91,-0.2,0
181019860030,3.7,259.000006,92,0.9,0
181019860130,4.8,255.000005,92,0,0
181019860230,4.9,355.000002,93,-0.6,0
181019860330,2.4,323.999995,93,-0.7,0
181019860430,1.7,270.999997,89,-0.4,0
181019860530,3.5,27.99999,91,0,0
181019860630,3.9,22.000004,92,1.3,13.889
181019860730,1.9,5.000002,95,3.6,138.889
181019860830,1.1,6.999984,94,5.1,288.889
181019860930,0.3,26.999971,94,7.2,419.444
181019861030,1.9,232.999981,97,2.7,530.556
181019861130,5,240,96,0.9,583.333
181019861230,7.3,244.000004,95,1.2,572.222
181019861330,6.7,252,96,0.3,505.556
181019861430,8.4,258.999997,95,0.1,405.556
181019861530,8.4,264.000001,93,-0.2,252.778
181019861630,6.6,355.999998,94,-0.8,80.556
181019861730,7.2,266.999999,91,-0.9,0
181019861830,9.2,263,91,0.9,0
181019861930,8.8,264.999997,92,0.2,0
181019862030,10.3,258.999998,90,-0.2,0
181019862130,11,260,93,-0.5,0
181019862230,10.4,263.000001,92,-1.5,0
181019862330,10.9,262.999999,92,-1.7,0
191019860030,10.3,263.000001,91,-2.8,0
191019860130,9.9,257.999998,93,-2.6,0
191019860230,9.3,258.999998,92,-2.8,0
191019860330,9.8,254.999998,93,-2.1,0
191019860430,10.5,253,93,-1.7,0
191019860530,10.9,252.000001,93,-1.6,0
191019860630,12.299999,251.000001,93,-2.8,11.111
191019860730,13.5,249.999999,93,-2.5,105.556
191019860830,12.3,247,94,-3.2,177.778
191019860930,12,253.000002,89,-3.8,308.333
191019861030,13.8,251.999998,97,-3.6,316.667
