Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
23/09/1986 12:30,39.153914,209.430148,0.631406,702.778000,502.497010,0.586142,1.000000
23/09/1986 13:30,32.855261,226.306736,0.542519,641.667000,398.498822,0.540978,1.000000
23/09/1986 14:30,24.628222,240.649151,0.416729,538.889000,289.732854,0.512037,1.000000
23/09/1986 15:30,15.224283,253.107104,0.262598,394.444000,147.023783,0.412328,1.000000
24/09/1986 06:30,14.958446,106.958846,0.258118,80.556000,138.465897,0.394925,0.579753
24/09/1986 07:30,24.332291,119.420045,0.412028,205.556000,278.042232,0.496780,0.741251
24/09/1986 08:30,32.525676,133.744140,0.537678,422.222000,398.005436,0.544925,1.000000
24/09/1986 09:30,38.791333,150.564856,0.626486,502.778000,483.010394,0.567551,1.000000
24/09/1986 10:30,42.251325,169.818119,0.672384,550.000000,527.176407,0.577149,1.000000
24/09/1986 11:30,42.239262,190.134254,0.672228,669.444000,528.068576,0.578246,1.000000
24/09/1986 12:30,38.756722,209.373715,0.626015,444.444000,476.246332,0.559983,0.936631
24/09/1986 13:30,32.471606,226.173940,0.536882,650.000000,381.014459,0.522373,1.000000
24/09/1986 14:30,24.260836,240.476447,0.410891,436.111000,262.286859,0.469848,1.000000
24/09/1986 15:30,14.869624,252.916420,0.256620,233.333000,128.964738,0.369893,1.000000
25/09/1986 06:30,14.722282,107.292348,0.254134,13.889000,121.561443,0.351944,0.113681
25/09/1986 07:30,24.072636,119.753095,0.407894,47.222000,252.785297,0.455968,0.187282
25/09/1986 08:30,32.231223,134.064057,0.533337,94.444000,365.734258,0.504525,0.259139
25/09/1986 09:30,38.454704,150.840508,0.621896,194.444000,451.195255,0.533772,0.432561
25/09/1986 10:30,41.875765,170.002080,0.667518,313.889000,490.523185,0.540624,0.642338
25/09/1986 11:30,41.841993,190.192538,0.667079,491.667000,487.541146,0.537678,1.000000
25/09/1986 12:30,38.359585,209.316860,0.620595,438.889000,445.184573,0.527727,0.989552
25/09/1986 13:30,32.088040,226.041332,0.531222,161.111000,363.582042,0.503493,0.444680
